INDEX;A_TOTAL_AMT_DELQ_1;A_TOTAL_BALANCES;A_TOTAL_NBR_ACCTS;MARITAL_STATUS_1;MARITAL_STATUS_2;MARITAL_STATUS_3;MARITAL_STATUS_4;RENT_BUY_CODE_1;RENT_BUY_CODE_2;RENT_BUY_CODE_3;RENT_BUY_CODE_4;CURR_RES_MTHS;PREV_RES_MTHS;OCCN_CODE;CURR_EMPL_MTHS;PREV_EMPL_MTHS;CHQ_ACCT_IND_1;CHQ_ACCT_IND_2;CHQ_ACCT_IND_3;SAV_ACCT_IND_1;SAV_ACCT_IND_2;SAV_ACCT_IND_3;TOTAL_NBR_CREDIT_CARDS;NBR_OF_DEPENDANTS;AMEX_CARD_1;DINERS_CARD_1;VISA_CARD_1;MASTERCARD_1;RETAIL_CARDS_1;B_ENQ_LAST_WEEK;B_ENQ_L1M;B_ENQ_L3M;B_ENQ_L6M_GR1;B_ENQ_L6M_GR2;B_ENQ_L6M_GR3;B_ENQ_L12M_GR1;B_ENQ_L12M_GR2;B_ENQ_L12M_GR3;B_DEF_PAID_L12M;B_ENQ_L6M;B_DEF_PAID_IND_1;B_DEF_UNPD_IND_1;A_DISTRICT_APPLICANT;DVR_LIC;CREDIT_CARD_TYPE_1;AGE_AT_APPLICATION;TARGET_FLAG_1
36167;0;0.287555776;0.5;0;1;1;0;1;1;0;0;0.174876847;0;0;0.002777778;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.25;0.5;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.166666667;1;0;0.893617021;1
36488;0;0;0;1;0;1;0;0;1;1;0;0.056650246;0.037878788;0;0.066666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.5;1;0;0.127659574;1
36527;0;0;0;1;1;0;0;1;1;0;0;0.411330049;0;0;0.1;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.25;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.166666667;1;0;0.574468085;1
36635;0;0;0;1;1;0;0;1;0;1;0;0.044334975;0.022727273;0;0.038888889;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;0.166666667;1;0;0.085106383;1
36693;0;0;0;1;0;0;1;0;1;1;0;0;0.727272727;0;0.266666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.5;0;0;0.666666667;0;0;0.4;0;0.285714286;0;0;0.166666667;1;0;0.106382979;1
36732;0;0;0.5;1;0;0;1;1;0;0;1;0.411330049;0;0.833333333;0.1;0.411764706;1;0;0;1;0;0;0.5;0.25;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;1;0.744680851;1
36852;0;0;0;1;0;0;1;0;1;1;0;0;0.125;0;0.266666667;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0;1;0;0.276595745;1
36933;0;0;0;1;0;1;0;1;0;1;0;0.004926108;0.053030303;0;0.008333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0.666666667;0;0;0.5;0.2;0;0;0.285714286;0;0;0.5;1;0;0.468085106;1
37054;0;0;0;1;1;0;0;1;1;0;0;0.051724138;0.204545455;0;0.236111111;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0.5;0.25;0;0;0.333333333;0.25;0;0.2;0;0.142857143;0;0;0.5;1;0;0.170212766;1
37139;0;0;0.5;0;1;1;0;1;1;0;0;0.056650246;0.227272727;0;0.116666667;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0.285714286;0;0;0.166666667;1;0;0.361702128;1
37190;0;0;0;1;0;1;0;0;1;1;0;0.359605911;0.011363636;0;0.013888889;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0.333333333;0;0;0.25;0.2;0;0;0.142857143;0;0;0.166666667;1;0;0.14893617;1
37235;0;0;0;1;0;0;1;1;1;0;0;0.019704433;0.363636364;1;0.033333333;0;1;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0.2;0.2;0;0.142857143;0;0;0.333333333;1;1;0.021276596;1
37286;0;0.961824492;0.5;1;0;0;1;1;1;0;0;0.012315271;0.090909091;0;0.083333333;0;0;1;0;0;1;0;0;0.5;0;0;0;0;0;0.25;0.5;0.75;0.333333333;0;0.666666667;0.75;0.2;0.4;0;0.428571429;0;0;0.5;1;0;0.212765957;1
37381;0;0;0;1;0;1;0;1;1;0;0;0.115763547;0;0;0.166666667;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.5;1;0;0.361702128;1
37460;0;0;0;1;0;1;0;1;0;1;0;0.071428571;0.045454545;0;0.216666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.75;0.333333333;0.333333333;0;0.75;0.2;0;0;0.428571429;0;0;0.5;1;0;0.425531915;1
37512;0;0;0;1;0;1;0;1;0;1;0;0.086206897;0;0;0.1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.170212766;1
37544;0;0;0;1;0;1;0;1;0;0;1;0.007389163;0.090909091;0;0.230555556;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.25;0.666666667;0;0;0.5;0;0.2;0;0.428571429;0;0;0.333333333;1;0;0.212765957;1
37559;0;0;0;1;1;0;0;1;0;0;1;0.056650246;0.227272727;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0.25;0.5;0.5;0.333333333;0;0.333333333;0.25;0;0.2;0;0.285714286;0;0;0.166666667;1;0;0.85106383;1
37723;0;0;0;1;0;1;0;1;1;0;0;0.027093596;0.363636364;0;0.066666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.666666667;1;0;1;0;1;0;0;0.166666667;1;0;0.021276596;1
37748;0;0;0;1;1;0;0;1;0;1;0;0.004926108;0.056818182;0;0.030555556;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0.75;0.333333333;0;1;0.5;0;0.6;0;0.571428571;0;0;0.166666667;1;0;0.914893617;1
37781;0;0;0;1;0;0;1;1;0;1;0;0.027093596;0.068181818;0;0.133333333;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.106382979;1
37877;0;0;0;1;1;0;0;1;1;0;0;0.086206897;0;0;0.002777778;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.404255319;1
37918;0;0;0;1;0;1;0;1;0;1;0;0;0.045454545;0;0.091666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0.2;0;0;0;0;0;1;1;0;0.191489362;1
37919;0;0;0;1;0;0;1;1;0;1;0;0.128078818;0.018939394;0;0.038888889;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.166666667;1;0;0.404255319;1
38053;0;0;0;1;0;0;1;1;0;0;1;0;0.204545455;0;0.075;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;1;0.666666667;0.333333333;0.666666667;0.75;0.2;0.4;0;0.714285714;0;0;0.333333333;1;0;0.468085106;1
38071;0;0;0;1;0;0;1;1;1;0;0;0.100985222;0.090909091;0.833333333;0.008333333;0.147058824;1;0;0;1;0;0;0.5;0.75;1;1;1;1;1;0;0;0.25;0;0;0;0;0.2;0;0;0.142857143;0;0;0.5;1;1;0.276595745;1
38120;0;0;0;1;0;0;1;1;1;0;0;0.086206897;0;0;0.05;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.5;1;0;0.425531915;1
38153;0;0;0;1;0;1;0;1;1;0;0;0.332512315;0;0.833333333;0.166666667;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0.5;0.25;0;0;0;0.25;0;0;0;0.142857143;0;0;0.833333333;1;1;0.553191489;1
38208;0;0;0;1;0;1;0;1;1;0;0;0.039408867;0.363636364;0;0.966666667;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.70212766;1
38212;0;0;0;1;1;0;0;1;1;0;0;0.147783251;0.003787879;0;0.269444444;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.333333333;1;0;0.531914894;1
38245;0;0;0;1;0;1;0;1;0;1;0;0.588669951;0;0;0.133333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.5;0;0.666666667;0;0;0.6;0;0;0.285714286;0;0;0.833333333;1;0;0.127659574;1
38401;0;0;0;1;1;0;0;1;1;0;0;0.177339901;0.003787879;0;0.083333333;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.234042553;1
38493;0;0;0;1;0;1;0;1;0;1;0;0.012315271;0.022727273;0;0.022222222;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0.333333333;0;0;0.25;0;0;0;0.285714286;0;0;0.166666667;1;0;0.127659574;1
38675;0;0;0;1;1;0;0;1;1;0;0;0.588669951;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0.166666667;1;0;0.85106383;1
38692;0;0;0;1;0;1;0;0;1;1;0;0.027093596;0.007575758;0;0.066666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.166666667;1;0;0.085106383;1
38699;0;0;0.5;1;1;0;0;0;1;1;0;0.751231527;0;0.833333333;0.330555556;0.029411765;1;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.166666667;1;1;0.14893617;1
38813;0;0;0;1;1;0;0;1;1;0;0;0.233990148;0;0;0.266666667;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.382978723;1
38858;0;0;0;1;1;0;0;1;0;1;0;0.4408867;0;0;0.002777778;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.276595745;1
38880;0;0;0;1;1;0;0;1;0;0;1;0.352216749;0;0;0.1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0.5;0.25;0;0;0;0;0;0.2;0;0.142857143;0;0;0.166666667;1;0;0.404255319;1
38891;0;0;0;1;0;1;0;1;1;0;0;0;0.25;0;0.083333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0.25;0;0.2;0;0.142857143;0;0;0.5;1;0;0.425531915;1
38901;0;0;0;1;1;0;0;1;1;0;0;0;0.068181818;0;0.033333333;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;1;1;0.333333333;1;1;0.25;1;0.6;0;1;0;0;0.166666667;1;0;0.468085106;1
39123;0;0;0;1;1;0;0;1;1;0;0;0.056650246;0.113636364;0;0.2;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.553191489;1
39185;0;0;0;1;1;0;0;1;0;0;1;0.014778325;0.049242424;0;0.105555556;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.333333333;1;0;0.2;0.8;0;0.714285714;0;0;0.166666667;1;0;0.340425532;1
39225;0;0;0;1;0;0;1;1;0;1;0;0.248768473;0;0.222222222;0.063888889;0.117647059;1;0;0;1;0;0;1;0;1;1;1;1;1;0.25;0.5;0.25;0.333333333;0;0;0.5;0;0;0;0.142857143;0;0;0.5;1;1;0.744680851;1
39244;0;0;0;1;1;0;0;1;1;0;0;0.086206897;0;0;0.433333333;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.166666667;1;0;0.468085106;1
39262;0;0;0;1;1;0;0;1;1;0;0;0.04679803;0.083333333;0;0.1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.333333333;1;0;0.744680851;1
39344;0;0;0.5;1;0;0;1;1;1;0;0;0.071428571;0.022727273;0.833333333;0.066666667;0.352941176;0;1;0;1;0;0;0.5;0;1;1;1;1;1;0;0;0.25;0.333333333;0;1;0.25;0;1;0;0.857142857;0;0;0.166666667;1;1;0.191489362;1
39374;0;0;0;1;0;1;0;1;0;1;0;0.174876847;0;0;0.05;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.333333333;0.333333333;0.5;0.2;0.2;0;0.285714286;0;0;0.166666667;1;0;0.212765957;1
39559;0;0;0;1;0;0;1;0;1;1;0;0.322660099;0;0;0.022222222;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.5;0.75;0;0;1;0;0;0.6;0;0.428571429;0;0;0.333333333;1;0;0.106382979;1
39638;0;0.069410015;1;1;0;1;0;1;0;0;1;0.012315271;0.136363636;0;0.036111111;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.14893617;1
39715;0;0;0;1;0;1;0;0;1;1;0;0.145320197;0;0;0.05;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.191489362;1
39825;0;0;0;1;0;0;1;1;0;1;0;0.004926108;0.159090909;0;0.308333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.234042553;1
39851;0;0;1;1;1;0;0;1;1;0;0;0.236453202;0.003787879;0;0.336111111;0;1;0;0;0;1;0;0;0.5;0;0;0;0;0;0;0;0;0.333333333;0;0;0.5;0;0;0;0.285714286;0;0;0.166666667;1;0;0.319148936;1
39919;0;0;0;1;1;0;0;1;1;0;0;0.07635468;0.045454545;0;0.116666667;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.25;0;0.333333333;0;0;0.4;0.2;0;0.285714286;0;0;0.5;1;0;0.14893617;1
39924;0;0;0;1;0;1;0;1;1;0;0;0.019704433;0.136363636;0;0.533333333;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.142857143;0;0;0.5;1;0;0.29787234;1
39929;0;0.029747149;0.5;1;1;0;0;1;1;0;0;0.04679803;0.068181818;0;0.016666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.666666667;1;0;0.70212766;1
39966;0;0;0;1;1;0;0;1;0;1;0;0.022167488;0.022727273;0.833333333;0.036111111;0.705882353;1;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;0.333333333;1;1;0.042553191;1
40047;0;0;0;1;0;0;1;0;1;1;0;0.588669951;0;0;0.233333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0;1;0.25;0.4;0.8;0;0.571428571;0;0;0.333333333;1;0;0.170212766;1
40117;0;0.000991572;0.5;1;1;0;0;1;1;0;0;0.071428571;0.454545455;0;0.566666667;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.666666667;1;0;0.468085106;1
40125;0;0;0;1;0;1;0;1;1;0;0;0.002463054;0.037878788;0;0.2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.75;0;0;1;0;0;0.6;0;0.428571429;0;0;1;1;0;0.553191489;1
40299;0;0;1;1;0;1;0;1;1;0;0;0.174876847;0;0;0.333333333;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.425531915;1
40302;0;0;0;0;1;1;0;1;0;0;1;0.145320197;0;0.833333333;0.033333333;1;0;1;0;1;0;0;0.5;1;0;0;1;0;0;0;0;1;0;0;1;0;0.4;1;0;0.857142857;0;0;0.333333333;1;1;0.382978723;1
40314;0;0;0;1;0;0;1;1;0;1;0;0.004926108;0.090909091;0;0.008333333;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0.25;1;0.75;0;0.666666667;0.333333333;0;0.4;0.2;0;0.428571429;0;0;0.833333333;1;0;0.361702128;1
40514;0;0;0;1;0;0;1;1;0;1;0;0.012315271;0.003787879;0;0.016666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;0.5;1;0;0.063829787;1
40553;0;0;0;1;1;0;0;1;1;0;0;0.145320197;0;0;0.011111111;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0.25;0;0.333333333;0.333333333;0.25;0.4;0.4;0;0.285714286;0;0;0.166666667;1;0;0.382978723;1
40556;0;0;0;1;0;1;0;0;1;1;0;0.174876847;0;0;0.133333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.833333333;1;0;0.14893617;1
40628;0;0;0;1;1;0;0;1;1;0;0;0.145320197;0;0;0.6;0;0;1;0;0;1;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.833333333;1;0;0.510638298;1
